session_start,session_type,session_dow,leg,strike,option_type,position,entry_price,expiry,contracts,spot_at_expiry,exit_price,pnl
2023-01-25 08:00:00+00:00,weekday,wednesday,otm_call,25000.0,C,long,0.0005,2023-01-26 08:00:00+00:00,1,23006.62,0.0,-11.503309999999999
2023-01-25 08:00:00+00:00,weekday,wednesday,otm_put,21500.0,P,long,0.0005,2023-01-26 08:00:00+00:00,1,23006.62,0.0,-11.503309999999999
2023-01-27 08:00:00+00:00,weekday,friday,atm_call,23000.0,C,short,0.009,2023-01-28 08:00:00+00:00,1,22983.57,0.0,206.85213
2023-01-27 08:00:00+00:00,weekday,friday,atm_put,23000.0,P,short,0.009,2023-01-28 08:00:00+00:00,1,22983.57,16.43000000000029,190.4221299999997
2023-01-27 08:00:00+00:00,weekday,friday,otm_call,24500.0,C,long,0.0005,2023-01-28 08:00:00+00:00,1,22983.57,0.0,-11.491785
2023-01-27 08:00:00+00:00,weekday,friday,otm_put,21750.0,P,long,0.0005,2023-01-28 08:00:00+00:00,1,22983.57,0.0,-11.491785
2023-01-30 08:00:00+00:00,weekday,monday,atm_call,23500.0,C,short,0.0085,2023-01-31 08:00:00+00:00,1,22911.07,0.0,194.74409500000002
2023-01-30 08:00:00+00:00,weekday,monday,atm_put,23500.0,P,short,0.009,2023-01-31 08:00:00+00:00,1,22911.07,588.9300000000003,-382.73037000000033
2023-01-30 08:00:00+00:00,weekday,monday,otm_call,25000.0,C,long,0.0005,2023-01-31 08:00:00+00:00,1,22911.07,0.0,-11.455535
2023-01-30 08:00:00+00:00,weekday,monday,otm_put,21750.0,P,long,0.0005,2023-01-31 08:00:00+00:00,1,22911.07,0.0,-11.455535
2023-02-01 08:00:00+00:00,weekday,wednesday,atm_call,23000.0,C,short,0.0165,2023-02-02 08:00:00+00:00,1,23805.72,805.7200000000012,-412.9256200000011
2023-02-01 08:00:00+00:00,weekday,wednesday,atm_put,23000.0,P,short,0.012,2023-02-02 08:00:00+00:00,1,23805.72,0.0,285.66864000000004
2023-02-01 08:00:00+00:00,weekday,wednesday,otm_call,25000.0,C,long,0.001,2023-02-02 08:00:00+00:00,1,23805.72,0.0,-23.80572
2023-02-01 08:00:00+00:00,weekday,wednesday,otm_put,21000.0,P,long,0.0005,2023-02-02 08:00:00+00:00,1,23805.72,0.0,-11.90286
2023-02-03 08:00:00+00:00,weekday,friday,atm_call,23500.0,C,short,0.008,2023-02-04 08:00:00+00:00,1,23300.72,0.0,186.40576000000001
2023-02-03 08:00:00+00:00,weekday,friday,atm_put,23500.0,P,short,0.013,2023-02-04 08:00:00+00:00,1,23300.72,199.27999999999884,103.62936000000116
2023-02-03 08:00:00+00:00,weekday,friday,otm_call,25000.0,C,long,0.0005,2023-02-04 08:00:00+00:00,1,23300.72,0.0,-11.650360000000001
2023-02-03 08:00:00+00:00,weekday,friday,otm_put,22000.0,P,long,0.0005,2023-02-04 08:00:00+00:00,1,23300.72,0.0,-11.650360000000001
2023-02-14 08:00:00+00:00,weekday,tuesday,atm_call,21750.0,C,short,0.013,2023-02-15 08:00:00+00:00,1,22103.49,353.4900000000016,-66.1446300000016
2023-02-14 08:00:00+00:00,weekday,tuesday,atm_put,21750.0,P,short,0.0125,2023-02-15 08:00:00+00:00,1,22103.49,0.0,276.293625
2023-02-14 08:00:00+00:00,weekday,tuesday,otm_call,23500.0,C,long,0.0005,2023-02-15 08:00:00+00:00,1,22103.49,0.0,-11.051745
2023-02-14 08:00:00+00:00,weekday,tuesday,otm_put,19500.0,P,long,0.0005,2023-02-15 08:00:00+00:00,1,22103.49,0.0,-11.051745
2023-02-18 08:00:00+00:00,weekend,saturday,atm_call,24500.0,C,short,0.0115,2023-02-19 08:00:00+00:00,1,24571.35,71.34999999999854,211.22052500000143
2023-02-18 08:00:00+00:00,weekend,saturday,atm_put,24500.0,P,short,0.01,2023-02-19 08:00:00+00:00,1,24571.35,0.0,245.71349999999998
2023-02-18 08:00:00+00:00,weekend,saturday,otm_call,26500.0,C,long,0.0005,2023-02-19 08:00:00+00:00,1,24571.35,0.0,-12.285675
2023-02-18 08:00:00+00:00,weekend,saturday,otm_put,22750.0,P,long,0.0005,2023-02-19 08:00:00+00:00,1,24571.35,0.0,-12.285675
2023-02-19 08:00:00+00:00,weekend,sunday,atm_call,24500.0,C,short,0.0135,2023-02-20 08:00:00+00:00,1,24461.24,0.0,330.22674
2023-02-19 08:00:00+00:00,weekend,sunday,atm_put,24500.0,P,short,0.0095,2023-02-20 08:00:00+00:00,1,24461.24,38.7599999999984,193.62178000000162
2023-02-19 08:00:00+00:00,weekend,sunday,otm_call,26000.0,C,long,0.001,2023-02-20 08:00:00+00:00,1,24461.24,0.0,-24.461240000000004
2023-02-19 08:00:00+00:00,weekend,sunday,otm_put,23000.0,P,long,0.0005,2023-02-20 08:00:00+00:00,1,24461.24,0.0,-12.230620000000002
2023-02-20 08:00:00+00:00,weekday,monday,atm_call,24500.0,C,short,0.01,2023-02-21 08:00:00+00:00,1,24691.04,191.04000000000087,55.87039999999914
2023-02-20 08:00:00+00:00,weekday,monday,atm_put,24500.0,P,short,0.0115,2023-02-21 08:00:00+00:00,1,24691.04,0.0,283.94696
2023-02-20 08:00:00+00:00,weekday,monday,otm_call,27500.0,C,long,0.0005,2023-02-21 08:00:00+00:00,1,24691.04,0.0,-12.34552
2023-02-20 08:00:00+00:00,weekday,monday,otm_put,23000.0,P,long,0.0005,2023-02-21 08:00:00+00:00,1,24691.04,0.0,-12.34552
2023-03-12 08:00:00+00:00,weekend,sunday,atm_call,20600.0,C,short,0.007,2023-03-13 08:00:00+00:00,1,22247.32,1647.3199999999997,-1491.5887599999996
2023-03-12 08:00:00+00:00,weekend,sunday,atm_put,20600.0,P,short,0.01,2023-03-13 08:00:00+00:00,1,22247.32,0.0,222.4732
2023-03-12 08:00:00+00:00,weekend,sunday,otm_call,22000.0,C,long,0.0005,2023-03-13 08:00:00+00:00,1,22247.32,247.3199999999997,236.1963399999997
2023-03-12 08:00:00+00:00,weekend,sunday,otm_put,19000.0,P,long,0.0005,2023-03-13 08:00:00+00:00,1,22247.32,0.0,-11.12366
2023-03-17 08:00:00+00:00,weekday,friday,atm_call,26000.0,C,short,0.0175,2023-03-18 08:00:00+00:00,1,27289.01,1289.0099999999984,-811.4523249999984
2023-03-17 08:00:00+00:00,weekday,friday,atm_put,26000.0,P,short,0.015,2023-03-18 08:00:00+00:00,1,27289.01,0.0,409.33514999999994
2023-03-17 08:00:00+00:00,weekday,friday,otm_call,28000.0,C,long,0.0015,2023-03-18 08:00:00+00:00,1,27289.01,0.0,-40.933515
2023-03-17 08:00:00+00:00,weekday,friday,otm_put,24000.0,P,long,0.0005,2023-03-18 08:00:00+00:00,1,27289.01,0.0,-13.644504999999999
2023-03-18 08:00:00+00:00,weekend,saturday,atm_call,27250.0,C,short,0.011,2023-03-19 08:00:00+00:00,1,27058.18,0.0,297.63998
2023-03-18 08:00:00+00:00,weekend,saturday,atm_put,27250.0,P,short,0.011,2023-03-19 08:00:00+00:00,1,27058.18,191.8199999999997,105.81998000000027
